epoch,train_loss,train_bag_loss,train_mil_pos_loss,train_mil_neg_loss,train_auc,val_loss,val_bag_loss,val_mil_pos_loss,val_mil_neg_loss,val_roc_auc,val_pr_auc,combined_metric
17,0.8388958024428743,0.7004781644171506,0.11860602141604981,0.019811617215263734,0.9162777488119278,0.8247600788275401,0.6975973428487777,0.11163952236436307,0.015523215957606832,0.9048546885258029,0.4401628956233455,0.6725087920745741
18,0.8397373963669065,0.7008636621411589,0.11902474711788741,0.019848988610097318,0.9163130307812822,0.8774370368321737,0.732130336244901,0.108342351530989,0.03696435100461046,0.9074716820623782,0.43674639143078037,0.6721090367465793
19,0.8368339536904896,0.6984823887882359,0.11861784823140654,0.019733716868695725,0.9170557091495006,0.8384593962629636,0.7089513807098071,0.1082190868537873,0.021288929907915494,0.9050885368988506,0.4350908151574372,0.6700896760281438
20,0.8518528621465803,0.7116740320595917,0.1204796145822012,0.01969921605690663,0.9135148563531688,0.8121312208970388,0.6858048411210378,0.10551223095630606,0.020814150599141917,0.9058095924990984,0.44083566590834766,0.6733226292037231
21,0.8347507549667673,0.6972328497633903,0.11802994904938403,0.01948795692774251,0.9170583495545354,0.8204793256521224,0.6913768003781636,0.10417022516081731,0.024932300680627427,0.9055977512090025,0.4485321472849298,0.6770649492469661
22,0.8339417761127285,0.6956024353891072,0.11854221549965258,0.01979712566324008,0.917204204746659,0.8303446791966757,0.7033580563763777,0.11117114654338608,0.015815473349454504,0.9042810249012919,0.44403607358117814,0.674158549241235
23,0.826624963387135,0.6892083875626277,0.11772951390256697,0.019687063092230842,0.91918543956769,0.8144451198975245,0.6876633193194867,0.10756659633759409,0.01921520052974423,0.9055442129693843,0.4416348367412184,0.6735895248553013
24,0.8171474814071293,0.6807881323642158,0.11680349827540004,0.019555851097043782,0.9210456324059635,0.8439338027636211,0.7071293399731318,0.10587232013605535,0.030932142154624066,0.9054154992741361,0.44169263651746565,0.6735540678958009
25,0.8157839882560382,0.6795314753517091,0.11674420299220223,0.01950830993283988,0.9216320564671816,0.8727588111162186,0.7352759590943654,0.10763371114184458,0.02984914362678925,0.9023456961358151,0.42922307089706985,0.6657843835164424
26,0.8383301559694516,0.7002178186026005,0.11863193130105291,0.019480407428643872,0.9163436343096942,0.8204317235549291,0.6901600101987521,0.10506377257406711,0.02520794050892194,0.9063673518451736,0.43724614259062466,0.6718067472178991
27,0.8146026747647973,0.6783914389680992,0.11629181079308716,0.019919424892297317,0.921765024869903,0.8067238834102949,0.6802551075021426,0.10586792968213558,0.020600845905331275,0.9057403349145144,0.43993615902138994,0.6728382469679521
28,0.8135337629590239,0.6776358256549183,0.11658453130741685,0.019313405974748156,0.9218901429244769,0.8101231322089831,0.6833087893525759,0.10588746345105271,0.02092687861993909,0.9067005094917104,0.4403941392428299,0.6735473243672702
29,0.8287730543995414,0.6913703791735789,0.11765901666361672,0.019743658096339288,0.9184369158974426,0.7917078332503636,0.665211492617925,0.10489186815420787,0.021604471913228434,0.9083759142648433,0.4371118012304576,0.6727438577476504
30,0.806919392646341,0.6714879315340342,0.11604265226281357,0.01938880930027174,0.9231847074875972,0.8872693351109823,0.7458902823527654,0.10768727868919571,0.0336917776837945,0.904683994932823,0.42618944833051464,0.6654367216316688
31,0.8047992573170332,0.6687976701231136,0.11616819544712195,0.019833391820597637,0.9240764080677679,0.8478285663127899,0.7128809433579445,0.1063051633015275,0.028642461714024344,0.9079160771912304,0.4357839564966882,0.6718500168439593
