epoch,train_loss,train_bag_loss,train_mil_pos_loss,train_mil_neg_loss,train_auc,val_loss,val_bag_loss,val_mil_pos_loss,val_mil_neg_loss,val_roc_auc,val_pr_auc,combined_metric
11,0.8759364080438897,0.7333657334894679,0.12288823541272217,0.019682438665413325,0.9078409313951172,0.8230968820850054,0.6951404126087825,0.106997409529984,0.020959063857172926,0.9022115269031966,0.4433350550165476,0.672773290959872
12,0.8732488455671259,0.7312616742766865,0.12210233328492677,0.01988483701032453,0.9079488727657603,0.803576315442721,0.6776063973108928,0.10532466697941224,0.020645249954114358,0.9108766771154078,0.44528801381199545,0.6780823454637016
13,0.8658349071538821,0.724500162037829,0.12109052095028282,0.02024422539927409,0.9098035147664255,0.8454887704849243,0.7168752685189247,0.10487088462089499,0.023742623124892514,0.9029235207634054,0.4546131492037336,0.6787683349835695
14,0.8586731809564242,0.7176667236294935,0.12105800446914586,0.019948453509096898,0.9117901709095935,0.8025910198291143,0.677191100915273,0.11031139968397717,0.015088520104065537,0.9131752152163258,0.4451405094963201,0.679157862356323
15,0.848408350967104,0.7080187707918479,0.1202538513813223,0.020135727898437143,0.9144412304243474,0.7806547937194507,0.6570111767053605,0.10517376855388284,0.018469846331203976,0.9125545784903881,0.4522545298277043,0.6824045541590462
16,0.8493581287108694,0.7091985140394732,0.12030998447716629,0.01984963007186903,0.9142433039035083,0.7865579687158266,0.6615445321003596,0.10483007731847466,0.02018335823652645,0.9108376561531989,0.4542660549776152,0.6825518555654071
17,0.8388958024428743,0.7004781644171506,0.11860602141604981,0.019811617215263734,0.9162777488119278,0.8059950887560844,0.6807846347888311,0.1098444433156401,0.015366007934634884,0.9111694267987092,0.4582734822956373,0.6847214545471733
18,0.8397373963669065,0.7008636621411589,0.11902474711788741,0.019848988610097318,0.9163130307812822,0.8507246501048406,0.7088775198856989,0.10507884059101343,0.036768290902177495,0.9141173587801787,0.4509801587453781,0.6825487587627784
19,0.8368339536904896,0.6984823887882359,0.11861784823140654,0.019733716868695725,0.9170557091495006,0.8229302650690079,0.6961273456017176,0.10580568711521725,0.02099723489799847,0.9092673860578657,0.4556198984799109,0.6824436422688883
20,0.8518528621465803,0.7116740320595917,0.1204796145822012,0.01969921605690663,0.9135148563531688,0.7887010417381922,0.6644614755312602,0.10355216674755018,0.020687399403502543,0.9127429332297705,0.4586337414016764,0.6856883373157234
21,0.8347507549667673,0.6972328497633903,0.11802994904938403,0.01948795692774251,0.9170583495545354,0.7870304845174154,0.6612873986959458,0.10103062428161502,0.02471246123748521,0.9155414389673314,0.46210846893442276,0.6888249539508771
22,0.8339417761127285,0.6956024353891072,0.11854221549965258,0.01979712566324008,0.917204204746659,0.7913009120821953,0.667419496456782,0.10820346836435298,0.015677947821406028,0.9115792393686373,0.46193859079141253,0.6867589150800248
23,0.826624963387135,0.6892083875626277,0.11772951390256697,0.019687063092230842,0.91918543956769,0.7860473284920056,0.6626462522943815,0.10458339984652897,0.018817678162207207,0.9115940340462519,0.4606677910228534,0.6861309125345527
24,0.8171474814071293,0.6807881323642158,0.11680349827540004,0.019555851097043782,0.9210456324059635,0.8169739666779836,0.6836906964182854,0.10279674985073507,0.030486522036915025,0.9123050107723746,0.4575642713606363,0.6849346410665055
25,0.8157839882560382,0.6795314753517091,0.11674420299220223,0.01950830993283988,0.9216320564671816,0.8334293488661448,0.7003045253952345,0.10392279539443552,0.029202026441693306,0.9113564870038003,0.44538371113840536,0.6783700990711028
26,0.8383301559694516,0.7002178186026005,0.11863193130105291,0.019480407428643872,0.9163436343096942,0.7908542523980141,0.6645279840230942,0.10164614791547259,0.024680120578656595,0.9130668442027982,0.4572273210196545,0.6851470826112264
27,0.8146026747647973,0.6783914389680992,0.11629181079308716,0.019919424892297317,0.921765024869903,0.7816102521022161,0.6576422900358836,0.10364227517880499,0.020325688190758227,0.9107578573608146,0.4563354696591274,0.683546663509971
28,0.8135337629590239,0.6776358256549183,0.11658453130741685,0.019313405974748156,0.9218901429244769,0.7760695386330286,0.652600304722786,0.10282324592707058,0.020645987866446378,0.9142231407251241,0.4571561502438665,0.6856896454844953
29,0.8287730543995414,0.6913703791735789,0.11765901666361672,0.019743658096339288,0.9184369158974426,0.7740595582723617,0.6497558526992798,0.10321705414603154,0.02108665017473201,0.9130137682968551,0.4484689098924259,0.6807413390946405
30,0.806919392646341,0.6714879315340342,0.11604265226281357,0.01938880930027174,0.9231847074875972,0.857017016808192,0.7190808507998785,0.10459065597628554,0.03334550877908866,0.9127822315921847,0.4407648818783981,0.6767735567352914
31,0.8047992573170332,0.6687976701231136,0.11616819544712195,0.019833391820597637,0.9240764080677679,0.8194238569736481,0.6873703840176264,0.10365539194084704,0.028398081647232176,0.9139411171830935,0.4509392974386986,0.682440207310896
